TS,open,close,high,low,EMA
2023-05-08 05:00:00,1862.4026742899,1869.9269998656,1869.9269998656,1862.4026742899,1884.2401559271839
2023-05-08 06:00:00,1869.9269998656,1864.3442831318,1869.9269998656,1864.078177954,1881.5873728877996
2023-05-08 07:00:00,1864.5261655745,1854.5099478629,1864.5261655745,1844.3077932651,1877.9770495511464
2023-05-08 08:00:00,1854.1461987077,1845.0534600123,1855.8027835181,1841.4625989214,1873.5872376126335
2023-05-08 09:00:00,1844.3326281615,1858.0148359097,1858.0165410876,1844.3326281615,1871.5109173855758
2023-05-08 10:00:00,1857.981499141,1858.8988336777,1859.8090881624,1857.981499141,1869.829306224526
2023-05-08 11:00:00,1858.8988336777,1863.8761651401,1867.8587450017,1858.8988336777,1869.0355540799358
2023-05-08 12:00:00,1863.9461626304,1858.0478229373,1863.9461626304,1858.0478229373,1867.5705232609178
2023-05-08 13:00:00,1857.8766804547,1861.6448911423,1872.2656124602,1857.2639076398,1866.7804389784353
2023-05-08 14:00:00,1860.9877195932,1869.5123190567,1869.5123190567,1851.7273045737,1867.1446896555371
2023-05-08 15:00:00,1869.8396045449,1867.6072033913,1877.3895702974,1866.0841229072,1867.2063581536388
2023-05-08 16:00:00,1867.0722458434,1861.8086441955,1867.0722458434,1861.8086441955,1866.4866629592204
2023-05-08 17:00:00,1861.549593669,1835.9145152154,1863.3483288459,1835.8260333682,1862.4103765933778
2023-05-08 18:00:00,1835.9166231175,1831.8058807688,1836.6248088001,1820.0381661699,1858.3297771501009
2023-05-08 19:00:00,1832.0050756192,1832.0635593187,1840.2386047922,1832.0050756192,1854.827614772581
2023-05-08 20:00:00,1832.0635593187,1841.8648945592,1844.1760327188,1831.1586454531,1853.0992520774635
2023-05-08 21:00:00,1841.7137080581,1844.2349193211,1851.0841142171,1838.4492561535,1851.9173410432818
2023-05-08 22:00:00,1844.4097473489,1848.1257389477,1848.1257389477,1844.4097473489,1851.4117940972042
2023-05-08 23:00:00,1848.1257012103,1849.0949894455,1849.1034346392,1847.1323617436,1851.1028868103103
2023-05-09 00:00:00,1849.0949894455,1845.8574562271,1849.0949894455,1845.8574562271,1850.4034960658826
2023-05-09 01:00:00,1845.9622088654,1853.2198146056,1857.3942625544,1845.9622088654,1850.7790052045116
2023-05-09 02:00:00,1853.2198146056,1847.0010880566,1853.2198146056,1842.1389527574,1850.2752829181234
2023-05-09 03:00:00,1846.8954752115,1845.7229213049,1846.8954752115,1845.5017722476,1849.6683013696936
2023-05-09 04:00:00,1845.7229213049,1844.7831586835,1845.7229213049,1844.7831586835,1849.0169490115345
2023-05-09 05:00:00,1844.7831586835,1844.0000390128,1844.7831586835,1841.9772025494,1848.3480276783698
2023-05-09 06:00:00,1843.8991492374,1841.6172999247,1843.8991492374,1835.7648446419,1847.450597311214
2023-05-09 07:00:00,1841.6172999247,1849.989346385,1849.989346385,1839.5993134036,1847.789097187719
2023-05-09 08:00:00,1849.9884719873,1843.8644171179,1849.9884719873,1843.8644171179,1847.2658065117434
2023-05-09 09:00:00,1843.8644171179,1844.0145608892,1844.743737739,1843.8274205348,1846.8323070954043
2023-05-09 10:00:00,1844.0164907301,1846.7146917382,1850.8632730457,1844.0164907301,1846.816625047777
2023-05-09 11:00:00,1846.7146917382,1849.3842360216,1849.3842360216,1839.5168436097,1847.1589731776203
2023-05-09 12:00:00,1849.918433817,1850.9738717011,1854.2667429747,1849.8003719937,1847.6676263140844
2023-05-09 13:00:00,1851.1900038364,1844.0270406601,1852.4419307675,1843.45020619,1847.1822148935532
2023-05-09 14:00:00,1844.0270406601,1845.5398260464,1851.3988648265,1839.681884402,1846.9632297139328
2023-05-09 15:00:00,1845.8940311873,1841.2294363908,1847.3663500315,1839.7550286202,1846.198723937515
2023-05-09 16:00:00,1841.1575729643,1853.844710031,1853.844710031,1840.8798986033,1847.2181887499796
2023-05-09 17:00:00,1854.1464575883,1848.6789123448,1858.7245551962,1848.6789123448,1847.4129518959558
2023-05-09 18:00:00,1848.9561470668,1844.2350223655,1849.4652671366,1844.1649319094,1846.9892279585617
2023-05-09 19:00:00,1845.3843590272,1852.5689453627,1852.5689453627,1845.3843590272,1847.7331902791136
2023-05-09 20:00:00,1852.6268142349,1848.8689889888,1862.0421630461,1848.8396930684,1847.8846301070719
2023-05-09 21:00:00,1849.0619266037,1846.1823172571,1849.3393335705,1845.2767430002,1847.657655060409
2023-05-09 22:00:00,1846.1823172571,1846.1830263754,1846.1844377508,1846.1814324313,1847.461037902408
2023-05-09 23:00:00,1846.4606730608,1849.7702268675,1849.7702268675,1846.4606730608,1847.7689297644204
2023-05-10 00:00:00,1850.04928713,1852.244300173,1855.9770929898,1850.04928713,1848.3656458188977
2023-05-10 01:00:00,1852.4748276581,1852.3448492327,1858.3043218648,1852.3128833371,1848.8962062740716
2023-05-10 02:00:00,1851.8154610716,1845.5777970411,1851.8154610716,1845.5777970411,1848.4537517096753
2023-05-10 03:00:00,1845.6077108771,1844.962668743,1845.8399101254,1843.5575269211,1847.9882739807854
2023-05-10 04:00:00,1844.5687001717,1845.1038443037,1845.1038443037,1842.1562271016,1847.603683357174
2023-05-10 05:00:00,1845.1038443037,1846.3575548,1848.2217202468,1845.1038443037,1847.4375328828844
2023-05-10 06:00:00,1846.1710252774,1841.1466093003,1846.1710252774,1837.4610697927,1846.5987430718733
2023-05-10 07:00:00,1841.167395229,1841.2982129396,1843.3984272141,1841.167395229,1845.8920057209036
2023-05-10 08:00:00,1841.2981337873,1838.9232562697,1841.2982127813,1837.8091590548,1844.9628391274098
2023-05-10 09:00:00,1838.9232562697,1840.148903026,1840.148903026,1838.0192661743,1844.3209809805553
2023-05-10 10:00:00,1840.148903026,1843.1032700296,1843.1499363363,1840.148903026,1844.1586195204281
2023-05-10 11:00:00,1843.1032700296,1850.342839877,1850.877347601,1843.1032700296,1844.9831822346378
2023-05-10 12:00:00,1850.1277470552,1878.8560700641,1879.5304022597,1845.8739264083,1849.4995672785662
2023-05-10 13:00:00,1880.9178751559,1874.6444439365,1888.039017213,1872.2484627183,1852.8522174996242
2023-05-10 14:00:00,1874.8273665505,1871.65231747,1881.1901363686,1869.712056014,1855.3588974956745
2023-05-10 15:00:00,1872.1878991089,1875.1422335894,1876.2643255457,1872.1082765925,1857.9966756415047
2023-05-10 16:00:00,1874.8374436061,1876.0453968978,1878.888777772,1874.8374436061,1860.4031718090107
2023-05-10 17:00:00,1875.7512328444,1831.3539171197,1875.7512328444,1801.1189318193,1856.529937850436
2023-05-10 18:00:00,1830.7660398675,1836.021622815,1840.5772136327,1828.7592436632,1853.7954958457112
2023-05-10 19:00:00,1836.3319043494,1850.406293245,1862.8226090109,1836.3319043494,1853.3436021656164
2023-05-10 20:00:00,1849.7404330302,1859.8395282679,1861.5100845713,1849.7404330302,1854.2097256459208
2023-05-10 21:00:00,1859.5533128787,1838.8664752369,1859.5533128787,1832.7178660191,1852.1639589247181
2023-05-10 22:00:00,1839.4767220981,1844.5741766576,1844.5741766576,1839.3307352974,1851.151987955769
2023-05-10 23:00:00,1844.5741766576,1842.0942868006,1847.5664399811,1840.716552636,1849.9442944684133
2023-05-11 00:00:00,1842.0942868006,1835.538334441,1842.0942868006,1831.0222071189,1848.0234997980917
2023-05-11 01:00:00,1835.538334441,1837.2999212055,1837.4543716805,1832.262320128,1846.5936893190794
2023-05-11 02:00:00,1837.0531180508,1835.1368427263,1837.0531180508,1833.2465021206,1845.0661097733755
2023-05-11 03:00:00,1834.9455459732,1828.4196354721,1834.9455459732,1825.5889540777,1842.8465798665388
2023-05-11 04:00:00,1828.4196354721,1829.4319244974,1830.2823069903,1828.2872073813,1841.0579591506537
2023-05-11 05:00:00,1829.5941267222,1833.074126495,1833.074126495,1829.5941267222,1839.9934481299001
2023-05-11 06:00:00,1833.0743144642,1832.0933305582,1833.0743144642,1831.7208183954,1838.9400991203402
2023-05-11 07:00:00,1832.0933305582,1831.2671294081,1835.3233770725,1831.225200386,1837.9170364920415
2023-05-11 08:00:00,1831.2671294081,1819.9951933971,1831.2671294081,1814.3929229985,1835.5274574127159
2023-05-11 09:00:00,1820.2176970547,1823.0377017725,1823.1742834286,1820.2176970547,1833.862156660687
2023-05-11 10:00:00,1823.0377017725,1825.3518860206,1825.3518860206,1822.7900831057,1832.7274539086757
2023-05-11 11:00:00,1825.1336310934,1822.9176518045,1825.1336310934,1822.9176518045,1831.4194802947857
2023-05-11 12:00:00,1823.1234364003,1822.8853303477,1838.4334866917,1819.925038647,1830.2815936351744
2023-05-11 13:00:00,1822.8853303477,1808.7360221058,1823.8198191092,1804.2662961103,1827.4088507645913
2023-05-11 14:00:00,1809.0257001997,1798.6180812792,1810.5228735135,1793.7294607434,1823.5700814998725
2023-05-11 15:00:00,1799.1797373408,1807.7794022182,1808.9162614923,1799.1797373408,1821.4646575956494
2023-05-11 16:00:00,1808.0522021247,1807.4524309351,1810.4450425862,1805.9033080738,1819.5963607075762
2023-05-11 17:00:00,1807.4524309351,1783.9660829777,1807.4524309351,1778.0518880845,1814.8456570102594
2023-05-11 18:00:00,1783.1176698796,1790.4715558084,1791.7488272794,1782.0266221175,1811.5957768500116
2023-05-11 19:00:00,1790.3747983505,1788.0980242699,1798.2124581092,1781.4431967837,1808.4627431726635
2023-05-11 20:00:00,1787.8258608366,1798.7316570373,1798.7316570373,1786.8288966588,1807.1652650212818
2023-05-11 21:00:00,1798.4577612873,1796.0387368771,1800.6171904258,1796.0387368771,1805.6817279353909
2023-05-11 22:00:00,1796.3108002246,1792.9990738418,1800.5693820769,1792.3847059142,1803.9907073895788
2023-05-11 23:00:00,1792.7569179536,1798.8729154182,1800.5124604256,1789.622503561,1803.3083351267283
2023-05-12 00:00:00,1798.8729154182,1801.0301333551,1801.0301333551,1796.6896080963,1803.0045748905113
2023-05-12 01:00:00,1801.0301333551,1790.7344105732,1801.9522153081,1790.7344105732,1801.3685529815366
2023-05-12 02:00:00,1790.7344105732,1770.4971719664,1790.7344105732,1768.5807812018,1797.2523688461852
2023-05-12 03:00:00,1770.4971719664,1765.2140930605,1773.3868790858,1765.2140930605,1792.980598741427
2023-05-12 04:00:00,1765.2140930605,1771.5045027276,1772.8264096944,1761.2112931155,1790.1171192729169
2023-05-12 05:00:00,1771.5045027276,1752.6163900823,1771.5045027276,1745.1917568218,1785.1170220475012
2023-05-12 06:00:00,1751.7838228238,1756.9324601249,1758.2841432286,1747.0901081973,1781.3590804578212
2023-05-12 07:00:00,1757.5616175477,1762.9963032495,1763.9608757251,1757.5616175477,1778.9107101633786
2023-05-12 08:00:00,1761.441034933,1763.5848850555,1763.5848850555,1759.195053383,1776.8672668156614
2023-05-12 09:00:00,1763.5848850555,1769.7559849132,1769.7559849132,1763.5848850555,1775.9190958953334
2023-05-12 10:00:00,1769.4902923207,1768.5565236697,1772.6620967493,1767.8791550563,1774.9374195985824
2023-05-12 11:00:00,1768.6619487398,1767.1696449854,1768.8778297688,1767.1696449854,1773.9017163168248
2023-05-12 12:00:00,1767.170645667,1774.4260289409,1779.3111362492,1767.170645667,1773.9716246667015
2023-05-12 13:00:00,1774.4260289409,1773.5457206099,1778.3116913478,1772.5091628992,1773.914837459128
2023-05-12 14:00:00,1773.7583038393,1767.8024962954,1782.1241974586,1767.5329817637,1773.0998586372975
2023-05-12 15:00:00,1768.0720724754,1768.515316972,1772.2565857995,1765.2311860266,1772.488586415258
2023-05-12 16:00:00,1768.515316972,1771.3387955644,1776.757103911,1767.5097347216,1772.335280968477
2023-05-12 17:00:00,1771.6078498938,1774.5593855689,1777.0068146658,1771.6078498938,1772.6318282485336
2023-05-12 18:00:00,1774.5597436823,1773.2007300608,1774.5603875702,1773.1947147183,1772.7076818235023
2023-05-12 19:00:00,1772.9826221509,1791.316508559,1791.3995404667,1747.1668046995,1775.1888587215685
2023-05-12 20:00:00,1791.60308778,1789.1329771193,1792.3787551187,1784.5445521276,1777.0480745079328
2023-05-12 21:00:00,1789.3984576953,1806.5044598031,1810.1133477487,1789.3984576953,1780.9755925472887
2023-05-12 22:00:00,1806.6635215616,1803.2716042428,1815.2405929804,1802.3891760889,1783.9483941066903
2023-05-12 23:00:00,1803.5389187666,1809.1374858929,1809.8604327012,1803.5389187666,1787.3069396781848
2023-05-13 00:00:00,1808.869241981,1808.2747138073,1808.869241981,1804.7159189944,1790.1026428954
2023-05-13 01:00:00,1808.4315158728,1811.5026770332,1814.6226685167,1808.4315158728,1792.95598078044
2023-05-13 02:00:00,1811.388405068,1808.5669311991,1811.388405068,1808.5669311991,1795.0374408362613
2023-05-13 03:00:00,1808.5672930169,1808.4253734481,1808.5672930169,1808.4253734481,1796.82249851784
2023-05-13 04:00:00,1808.4253734481,1801.4505736592,1808.4255006965,1801.4505736592,1797.4395752033547
2023-05-13 05:00:00,1801.568078464,1800.5105758321,1805.0135366008,1800.5105758321,1797.8490419538543
2023-05-13 06:00:00,1800.4523725532,1800.2814822345,1800.9873016907,1800.2813039696,1798.1733673246072
2023-05-13 07:00:00,1800.2813039696,1804.971723882,1804.971723882,1800.2813039696,1799.079814865593
2023-05-13 08:00:00,1804.8185018551,1804.2317388535,1804.8185018551,1804.2317388535,1799.766738063981
2023-05-13 09:00:00,1804.2317388535,1807.6760474991,1808.1044924042,1804.2317388535,1800.82131265533
2023-05-13 10:00:00,1807.6760474991,1806.6399822728,1810.7851229504,1806.5588506439,1801.5971352709928
2023-05-13 11:00:00,1806.7621261179,1805.7466627509,1806.7621261179,1805.7466627509,1802.1504056016472
2023-05-13 12:00:00,1805.6606888767,1803.3689742017,1807.8977851515,1800.2426867611,1802.3128814149877
2023-05-13 13:00:00,1803.3655519147,1800.3162169621,1805.2720345732,1799.7176215596,1802.046659487936
2023-05-13 14:00:00,1800.4352591026,1794.7683399891,1801.3956372376,1790.8644386908,1801.0762168880915
2023-05-13 15:00:00,1794.5646665119,1797.1962609026,1797.1962609026,1792.8420734162,1800.5588894233592
2023-05-13 16:00:00,1797.1962609026,1794.5809802607,1797.1962609026,1794.0829930512,1799.7618348683382
2023-05-13 17:00:00,1794.5809802607,1794.7842755165,1796.7326575703,1793.8474615233,1799.0981602880931
2023-05-13 18:00:00,1794.7842755165,1790.5413448125,1804.1859030649,1789.4888653891,1797.9572515580141
2023-05-13 19:00:00,1790.357730653,1793.8016992283,1799.0345921914,1790.357730653,1797.4031779140523
2023-05-13 20:00:00,1794.0053517502,1803.3368630098,1803.3368630098,1794.0053517502,1798.194335926819
2023-05-13 21:00:00,1803.4558030164,1802.4346694801,1803.4558030164,1800.9506909086,1798.759713733923
2023-05-13 22:00:00,1802.2298616864,1800.7242467885,1802.2298616864,1799.7764980581,1799.0216514745334
2023-05-13 23:00:00,1800.8228618912,1796.6793368496,1803.3915633328,1796.6793368496,1798.7093428578758
2023-05-14 00:00:00,1796.4541175762,1800.1765111268,1801.020279002,1795.2439444969,1798.9049652937324
2023-05-14 01:00:00,1800.1914664935,1795.7173654128,1800.1914664935,1795.2438604954,1798.4799519762748
2023-05-14 02:00:00,1795.8717615542,1799.2627006861,1799.2627006861,1795.8717615542,1798.5843184709183
2023-05-14 03:00:00,1799.2627006861,1803.5630556563,1803.5630556563,1799.2627006861,1799.248150095636
2023-05-14 04:00:00,1803.5630556563,1803.0779537198,1803.5630556563,1803.0779537198,1799.758790578858
2023-05-14 05:00:00,1803.0779537198,1803.470337981,1803.470337981,1803.0779537198,1800.2536635658103
2023-05-14 06:00:00,1803.470337981,1807.7980274585,1808.2041043552,1803.470337981,1801.2595787515022
2023-05-14 07:00:00,1807.9353244264,1807.1761555763,1807.9353244264,1807.1761555763,1802.0484556614751
2023-05-14 08:00:00,1807.0856671549,1804.7621534205,1807.0856671549,1804.7621534205,1802.4102820293451
2023-05-14 09:00:00,1804.905977509,1803.5572704827,1805.3902977619,1803.1445787735,1802.5632138231258
2023-05-14 10:00:00,1803.5572704827,1803.5572704827,1803.5572704827,1803.5572704827,1802.6957547110692
2023-05-14 11:00:00,1803.5572704827,1803.3188319615,1803.5572704827,1803.3188319615,1802.7788316777933
2023-05-14 12:00:00,1803.1822559553,1809.9732054865,1809.9732054865,1800.416809634,1803.7380815189542
2023-05-14 13:00:00,1810.2215852109,1812.5793795675,1812.5793795675,1806.6296423386,1804.9169212587603
2023-05-14 14:00:00,1812.3694120174,1808.7448631069,1812.3694120174,1808.2224301427,1805.427313505179
2023-05-14 15:00:00,1808.7448631069,1820.8312251151,1823.6909514645,1808.7448631069,1807.4811683865018
2023-05-14 16:00:00,1820.8312251151,1809.3116470897,1820.8312251151,1809.3116470897,1807.7252322135948
2023-05-14 17:00:00,1809.3116470897,1808.0697969959,1809.3116470897,1807.3175542635,1807.771174184569
2023-05-14 18:00:00,1807.943259871,1802.3359166746,1807.943259871,1799.729145888,1807.0464731832399
2023-05-14 19:00:00,1802.1656714211,1798.2644420229,1802.1656714211,1796.2919035323,1805.8755356951947
2023-05-14 20:00:00,1798.0456616665,1799.2093467235,1799.2093467235,1795.2664334791,1804.986710498969
2023-05-14 21:00:00,1799.0506031787,1799.2428429713,1799.4076478602,1797.2705951211,1804.22086149528
2023-05-14 22:00:00,1799.0694024382,1801.537306296,1802.6829732393,1798.6205352518,1803.863054135376
2023-05-14 23:00:00,1801.537306296,1800.3907635765,1802.6144946926,1798.7426815461,1803.4000820608592
2023-05-15 00:00:00,1800.2350629745,1791.8330646793,1800.2350629745,1787.8087135921,1801.8578130766514
2023-05-15 01:00:00,1792.0995311732,1824.5366669421,1828.9688600082,1792.0995311732,1804.8816602587112
2023-05-15 02:00:00,1824.7551695812,1826.1418551888,1827.519318117,1823.2115343152,1807.7163529160564
2023-05-15 03:00:00,1826.1292665153,1827.2754106673,1832.4015971805,1826.1292665153,1810.3242272828888
2023-05-15 04:00:00,1827.4099207978,1827.2435294764,1832.0759996901,1826.3911301544,1812.5801342420239
2023-05-15 05:00:00,1827.2435294764,1826.2837227113,1830.8265956542,1822.4178681355,1814.4072793712608
2023-05-15 06:00:00,1826.2837227113,1830.7331276919,1834.1627996831,1825.1727943969,1816.584059147346
2023-05-15 07:00:00,1830.9610428475,1830.2895866044,1833.0904396536,1830.2895866044,1818.4114628082866
2023-05-15 08:00:00,1830.2900819965,1831.0470736135,1831.0470736135,1830.0352699301,1820.0962109156485
2023-05-15 09:00:00,1831.0470736135,1828.5443150794,1834.1202860201,1828.38047693,1821.2226248041486
2023-05-15 10:00:00,1828.5443150794,1828.7142025741,1828.7142025741,1828.5443150794,1822.221501840142
2023-05-15 11:00:00,1828.7146818873,1826.5042508029,1829.4010949012,1826.5042508029,1822.7925350351766
2023-05-15 12:00:00,1826.5042508029,1826.6424240723,1827.4399984316,1826.5042508029,1823.3058535734597
2023-05-15 13:00:00,1826.1525500712,1824.0804465997,1827.1350420226,1824.0804465997,1823.409132643625
2023-05-15 14:00:00,1824.0894567272,1826.9216875375,1835.4057973464,1814.8646590639,1823.8774732961417
