TS,open,close,high,low,EMA
2023-05-04 22:10:00,1875.170011637,1874.0867838996,1875.170011637,1874.0867838996,1874.9894099968956
2023-05-04 22:15:00,1873.8249255299,1871.9149643486,1873.8249255299,1871.9149643486,1874.579483910456
2023-05-04 22:20:00,1871.1992756971,1872.1329606716,1872.1329606716,1871.1992756971,1874.253280811942
2023-05-04 22:35:00,1872.3270248404,1872.4612991063,1872.4612991063,1872.3270248404,1874.0143499178564
2023-05-04 23:00:00,1871.7800450155,1872.4612991063,1872.4612991063,1871.7800450155,1873.8072764763156
2023-05-04 23:05:00,1872.6990244014,1874.6494103107,1874.6494103107,1872.6990244014,1873.919560987567
2023-05-04 23:15:00,1874.7937789416,1875.6001447061,1875.6001447061,1874.7937789416,1874.1436388167049
2023-05-04 23:20:00,1875.6326419507,1875.6326419507,1875.6326419507,1875.6326419507,1874.3421725679043
2023-05-04 23:35:00,1875.8833246727,1875.8833246727,1875.8833246727,1875.8833246727,1874.5476595152104
2023-05-05 00:20:00,1876.5328126135,1875.8833246727,1876.5328126135,1875.8820238586,1874.7257482028758
2023-05-05 00:25:00,1875.9158519995,1876.2872462158,1876.2872462158,1875.9158519995,1874.9339479379323
2023-05-05 00:30:00,1876.4496981756,1878.1545201178,1878.1545201178,1876.4496981756,1875.3633575619147
2023-05-05 00:35:00,1878.3335215165,1879.9975596314,1879.9975596314,1878.3335215165,1875.9812511711796
2023-05-05 00:40:00,1879.7242609611,1879.7242609611,1879.7242609611,1879.7242609611,1876.4803191431693
2023-05-05 00:45:00,1879.7242609611,1879.7876538503,1879.7876538503,1879.7242609611,1876.92129710412
2023-05-05 01:05:00,1879.1918634421,1879.7876538503,1879.7876538503,1879.1918634421,1877.3034780036107
2023-05-05 01:10:00,1879.658095285,1879.3990183334,1879.658095285,1879.3990183334,1877.582883380916
2023-05-05 01:25:00,1879.398558677,1879.5276027072,1879.5276027072,1879.3980988204,1877.8421792910872
2023-05-05 01:30:00,1879.6571199801,1893.0347070251,1893.0347070251,1879.6571199801,1879.8678496556222
2023-05-05 01:35:00,1893.0959867207,1894.2844520374,1894.2848983934,1892.7953667828,1881.790063306526
2023-05-05 01:40:00,1894.4953945757,1900.626854341,1900.626854341,1894.4953945757,1884.301635444456
2023-05-05 01:45:00,1900.2457135025,1898.6045442198,1900.2457135025,1898.6045442198,1886.2086899478352
2023-05-05 01:55:00,1898.604851674,1898.6547289099,1898.6547289099,1898.604851674,1887.8681618094438
2023-05-05 02:00:00,1898.8344854388,1906.8579484151,1906.858070378,1898.8344854388,1890.4001333568647
2023-05-05 02:05:00,1906.4839931603,1900.9415775335,1906.4839931603,1900.9415775335,1891.805659247083
2023-05-05 02:10:00,1900.9415775335,1896.6530167613,1900.9415775335,1896.6530167613,1892.451973582312
2023-05-05 02:15:00,1896.5760529783,1893.8200090284,1896.5760529783,1893.8200090284,1892.634378308457
2023-05-05 02:20:00,1893.9936065991,1895.7645293184,1895.7645293184,1893.9936065991,1893.0517317764493
2023-05-05 02:25:00,1895.7645293184,1895.7645293184,1895.7645293184,1895.7645293184,1893.413438115376
2023-05-05 02:40:00,1896.0006460981,1900.6643406687,1900.6643406687,1896.0006460981,1894.380225122486
2023-05-05 02:55:00,1900.5608267469,1899.957718666,1900.5608267469,1899.957718666,1895.1238909282881
2023-05-05 03:10:00,1899.957718666,1899.957718666,1899.957718666,1899.957718666,1895.7684012933164
2023-05-05 03:30:00,1900.4843508061,1899.957718666,1900.4843508061,1899.9566638929,1896.3269769430076
2023-05-05 03:35:00,1899.8422992962,1899.7267781327,1899.8422992962,1899.7267781327,1896.7802837682998
2023-05-05 03:40:00,1899.5492051056,1899.4604034998,1899.5492051056,1899.4604034998,1897.1376330658331
2023-05-05 03:45:00,1899.3716081208,1896.9788145826,1899.3716081208,1896.9788145826,1897.1164572680686
2023-05-05 03:50:00,1896.9788145826,1896.0933119782,1896.9788145826,1896.0933119782,1896.9800378960863
2023-05-05 04:05:00,1896.2106124255,1896.4392775382,1896.4392775382,1896.2106124255,1896.9079365150349
2023-05-05 04:10:00,1896.4392775382,1896.8381942396,1896.8381942396,1896.4392775382,1896.898637544977
2023-05-05 04:20:00,1896.8381942396,1898.4477691856,1898.4477691856,1896.8381942396,1897.1051884303934
2023-05-05 04:30:00,1899.0137371473,1898.4477691856,1899.0137371473,1898.4466356342,1897.2841991977543
2023-05-05 04:35:00,1898.4477691856,1898.5344379221,1899.1405559123,1898.4465548615,1897.450897694334
2023-05-05 05:05:00,1898.6442165243,1898.528562078,1898.6442165243,1898.528562078,1897.5945862788228
2023-05-05 05:10:00,1898.4129181989,1897.9330874049,1898.4129181989,1897.9330874049,1897.6397197623
2023-05-05 05:15:00,1897.8113377587,1897.1325320709,1897.8113377587,1897.1325320709,1897.57209473678
2023-05-05 05:20:00,1896.9947845334,1895.9996953875,1896.9947845334,1895.9996953875,1897.3624414902092
2023-05-05 05:25:00,1895.9996953875,1895.9996953875,1895.9996953875,1895.9996953875,1897.180742009848
2023-05-05 05:40:00,1896.1161906091,1897.3634563379,1897.3634563379,1896.1161906091,1897.2051039202552
2023-05-05 06:00:00,1897.3636814602,1898.0441932385,1898.0441932385,1897.3636814602,1897.3169824960212
2023-05-05 06:35:00,1898.2453869663,1898.9160968406,1898.9160968406,1898.2453869663,1897.5301977419651
2023-05-05 06:40:00,1899.0978538264,1899.0978538264,1899.0978538264,1899.0978538264,1897.739218553223
2023-05-05 06:50:00,1898.9826556729,1898.9826556729,1898.9826556729,1898.9826556729,1897.90501016918
2023-05-05 06:55:00,1898.8515206835,1898.5894018074,1898.8515206835,1898.5894018074,1897.9962623876095
2023-05-05 07:00:00,1898.5894018074,1904.7878433919,1906.6723784196,1898.5894018074,1898.901806521515
2023-05-05 07:05:00,1904.5747476793,1901.7462160312,1904.5747476793,1901.7462160312,1899.2810611228065
2023-05-05 07:10:00,1901.5819498552,1896.3521784707,1901.5819498552,1896.3521784707,1898.8905434358592
2023-05-05 07:15:00,1896.3521784707,1896.0671069699,1896.3521784707,1896.0671069699,1898.514085240398
2023-05-05 07:20:00,1896.2298850252,1896.2298850252,1896.2298850252,1896.2298850252,1898.2095252117049
2023-05-05 07:25:00,1896.4196313105,1896.4196313105,1896.4196313105,1896.4196313105,1897.9708726915444
2023-05-05 07:30:00,1896.6094060777,1896.6094060777,1896.6094060777,1896.6094060777,1897.7893438096985
2023-05-05 07:40:00,1896.6094060777,1896.1888508251,1896.6094060777,1896.1888508251,1897.5759447450855
2023-05-05 07:45:00,1896.0878936899,1895.8533669506,1896.0878936899,1895.8533669506,1897.3462677058208
2023-05-05 07:50:00,1895.6323411032,1895.6323411032,1895.6323411032,1895.6323411032,1897.1177441588047
2023-05-05 08:10:00,1895.7704980668,1896.9409607631,1896.9409607631,1895.7704980668,1897.0941730393774
2023-05-05 08:15:00,1897.083444584,1898.5890603029,1898.5890603029,1897.083444584,1897.2934913411805
2023-05-05 08:20:00,1898.5890603029,1898.6383215286,1898.6383215286,1898.5890603029,1897.4728020328364
2023-05-05 08:45:00,1898.4987382705,1898.4987382705,1898.4987382705,1898.4987382705,1897.6095935311916
2023-05-05 08:50:00,1898.3591704046,1898.0800808402,1898.3591704046,1898.0800808402,1897.6723251723927
2023-05-05 09:10:00,1898.0800808402,1898.0800808402,1898.0800808402,1898.0800808402,1897.726692594767
2023-05-05 09:15:00,1897.9281791971,1897.9281791971,1897.9281791971,1897.9281791971,1897.753557475078
2023-05-05 09:20:00,1898.1587439765,1898.1587439765,1898.1587439765,1898.1587439765,1897.8075823419344
2023-05-05 09:30:00,1898.3187239717,1901.4618050053,1901.4618050053,1898.3187239717,1898.2948120303831
2023-05-05 09:35:00,1901.4429134397,1901.4429134397,1901.4429134397,1901.4429134397,1898.7145588849587
2023-05-05 09:45:00,1901.4429134397,1903.7154700404,1904.0932368776,1901.4429134397,1899.3813470390176
2023-05-05 09:50:00,1903.5881409692,1901.9480527923,1903.5881409692,1901.9480527923,1899.7235744727886
2023-05-05 09:55:00,1901.8241464918,1900.6129222144,1901.8241464918,1900.6129222144,1899.8421541716702
2023-05-05 10:25:00,1900.7731392948,1901.4558046202,1901.4558046202,1900.7731392948,1900.0573075648076
2023-05-05 10:40:00,1901.3160613432,1901.3160613432,1901.3160613432,1901.3160613432,1900.2251414019267
2023-05-05 10:45:00,1901.316281344,1901.5883272335,1901.5883272335,1901.316281344,1900.4068995128032
2023-05-05 10:50:00,1901.5883272335,1902.029533937,1902.029533937,1901.5883272335,1900.6232507693628
2023-05-05 10:55:00,1902.029533937,1902.9887469099,1902.9887469099,1902.029533937,1900.9386502547677
2023-05-05 11:00:00,1903.2335982993,1903.4014103054,1903.4014103054,1903.2335982993,1901.2670182615188
2023-05-05 11:05:00,1903.4014103054,1903.4014103054,1903.4014103054,1903.4014103054,1901.5516038673697
2023-05-05 11:10:00,1903.5441313267,1908.3124361056,1911.0219728946,1903.5441313267,1902.4530481658005
2023-05-05 11:20:00,1908.1266893982,1905.865812304,1908.1266893982,1905.811582715,1902.9080833842272
2023-05-05 11:25:00,1905.9200442077,1905.277547773,1905.9200442077,1905.277547773,1903.224011969397
2023-05-05 11:30:00,1905.018100023,1903.3120045113,1905.018100023,1903.2455216119,1903.2357443083174
2023-05-05 11:45:00,1903.4872731932,1904.4717996309,1904.4717996309,1903.4872731932,1903.4005516846619
2023-05-05 11:50:00,1904.4717996309,1911.903689462,1911.903689462,1904.4717996309,1904.534303388307
2023-05-05 11:55:00,1912.3611012729,1911.3618035246,1912.8186342188,1911.2671108927,1905.4446367398127
2023-05-05 12:00:00,1911.5493888342,1914.8247265923,1916.0840630399,1911.5493888342,1906.6953153868112
2023-05-05 12:05:00,1914.8149185345,1911.8077300186,1914.8149185345,1911.768757766,1907.3769706710498
2023-05-05 12:10:00,1912.0282635492,1914.5338711944,1914.5338711944,1912.0282635492,1908.3312240741632
2023-05-05 12:15:00,1914.8305001998,1913.681287623,1915.1271521827,1913.3847476474,1909.0445658806748
2023-05-05 12:20:00,1913.977850576,1913.307995093,1914.1755719766,1913.1103185061,1909.6130231089849
2023-05-05 12:25:00,1913.2623929282,1911.5489120525,1913.4600773715,1911.1365028269,1909.8711416347871
2023-05-05 12:30:00,1912.0854009105,1897.0638925003,1918.5571205203,1894.8819847086,1908.1635084168556
2023-05-05 12:35:00,1897.4739984172,1899.6206157921,1899.6206157921,1897.4739984172,1907.0244560668882
2023-05-05 12:40:00,1899.8852059707,1900.451645474,1900.451645474,1899.8852059707,1906.14808132117
2023-05-05 12:45:00,1900.8378469004,1912.5356094549,1914.0215299266,1900.8378469004,1906.9997517390007
2023-05-05 12:50:00,1912.0320884126,1910.0574598268,1912.0320884126,1910.0574598268,1907.4074461507073
2023-05-05 12:55:00,1909.5546558914,1907.3549267977,1909.5546558914,1907.3549267977,1907.4004435703064
2023-05-05 13:00:00,1907.3558310804,1904.1860415179,1907.3558310804,1902.254371825,1906.9718566299857
2023-05-05 13:05:00,1904.6677954764,1906.3749333048,1906.3749333048,1904.6677954764,1906.8922668532944
2023-05-05 13:10:00,1906.633415762,1911.7443867479,1911.7443867479,1906.633415762,1907.5392161725752
2023-05-05 13:15:00,1911.7443867479,1911.0166400347,1911.745128401,1910.8618126641,1908.0028726875253
2023-05-05 13:20:00,1911.1714736775,1911.4794364164,1911.4794364164,1911.1714736775,1908.466414518042
2023-05-05 13:25:00,1911.6328063604,1915.2600129827,1915.2600129827,1911.6328063604,1909.372227646663
2023-05-05 13:30:00,1915.2600129827,1916.0503349384,1916.499632838,1915.2600129827,1910.262641952228
2023-05-05 13:35:00,1916.2041202617,1920.9920269504,1920.9920269504,1916.2033860122,1911.693226618651
2023-05-05 13:40:00,1921.1031050949,1931.6495610783,1932.5895798033,1921.1031050949,1914.3540712132708
2023-05-05 13:45:00,1931.4087123505,1929.4400706001,1931.4087123505,1929.4400706001,1916.3655377981815
2023-05-05 13:50:00,1929.7142692218,1928.3310053197,1930.3452645669,1928.3310053197,1917.9609334677173
2023-05-05 13:55:00,1928.6399199838,1931.2503368344,1931.2503368344,1928.6399199838,1919.7328539166083
2023-05-05 14:00:00,1931.2503368344,1937.6986093593,1939.6067574794,1931.2503368344,1922.1282879756338
2023-05-05 14:05:00,1937.3073814706,1936.0469916904,1937.3073814706,1936.0469916904,1923.9841151376027
2023-05-05 14:10:00,1936.0469916904,1936.0469916904,1936.0469916904,1936.0469916904,1925.5924986779758
2023-05-05 14:15:00,1936.3456673402,1936.3456673402,1936.3456673402,1936.3456673402,1927.0262544996058
2023-05-05 14:20:00,1936.3456673402,1936.9508221776,1941.5626241942,1936.3456673402,1928.3495301900052
2023-05-05 14:30:00,1937.3994632502,1943.4298225305,1945.2554054821,1937.3994632502,1930.3602358354046
2023-05-05 14:35:00,1943.978372601,1950.4552535027,1950.4597038673,1943.978372601,1933.0395715243774
2023-05-05 14:40:00,1949.9039598836,1949.9039598836,1949.9039598836,1949.9039598836,1935.2881566389403
2023-05-05 14:45:00,1950.2390184587,1951.4276999684,1953.4386541144,1950.2390184587,1937.440095749535
2023-05-05 14:50:00,1951.1626333776,1946.1222677403,1952.077085063,1945.5963975204,1938.5977186816372
2023-05-05 14:55:00,1946.3568342887,1947.1944012934,1947.1944012934,1946.3568342887,1939.7439430298723
2023-05-05 15:00:00,1947.1944012934,1951.8749948092,1951.8749948092,1947.1944012934,1941.3614166004495
2023-05-05 15:05:00,1951.5527886423,1943.684071415,1951.5527886423,1943.684071415,1941.6711039090562
2023-05-05 15:10:00,1943.5467011713,1943.1897391315,1943.5467011713,1943.1497082229,1941.873588605382
2023-05-05 15:15:00,1943.2297979988,1943.436597059,1943.436597059,1943.2297979988,1942.0819897325312
2023-05-05 15:25:00,1943.6612712091,1951.4548612321,1951.4548612321,1943.6612712091,1943.3317059324738
2023-05-05 15:30:00,1952.0759121844,1952.1425293105,1953.4509962765,1952.0759121844,1944.5064823828773
2023-05-05 15:35:00,1951.8765044057,1949.0477070561,1951.8765044057,1949.0477070561,1945.1119790059738
2023-05-05 15:40:00,1949.0477070561,1949.4396153114,1949.4396153114,1949.0477070561,1945.6889971800306
2023-05-05 15:45:00,1949.6670839185,1949.45980305,1950.3497286686,1949.45980305,1946.1917712960264
2023-05-05 15:55:00,1949.8941816634,1953.1030485966,1953.1030485966,1949.8941816634,1947.1132749361032
2023-05-05 16:00:00,1953.3391388235,2002.4744473265,2005.2157656006,1953.3391388235,1954.4947645881562
2023-05-05 16:05:00,2002.8082759526,1993.551925784,2002.8082759526,1992.4224498823,1959.7023860809354
2023-05-05 16:10:00,1994.1517896792,1995.9122758534,1998.1952304482,1994.1517896792,1964.5303713839307
2023-05-05 16:15:00,1996.5129232319,1997.5753549662,2000.1182258435,1996.3748240854,1968.9363691949
2023-05-05 16:20:00,1997.9757223123,1993.1482211085,1997.9757223123,1991.8722602497,1972.1646161167132
2023-05-05 16:25:00,1993.4833639936,1994.1198971923,1995.9239954487,1993.4833639936,1975.0919869267914
2023-05-05 16:30:00,1993.9739805454,1991.8534257566,1993.9739805454,1991.8534257566,1977.3268454374324
2023-05-05 16:35:00,1991.3345940298,1984.6214847301,1991.3345940298,1984.6214847301,1978.2994640097882
2023-05-05 16:40:00,1984.8992581986,1987.1946358779,1987.1946358779,1984.8992581986,1979.4854869255364
2023-05-05 16:45:00,1987.4725893547,1984.9062056491,1987.4725893547,1984.9062056491,1980.2082494220117
2023-05-05 16:50:00,1985.1839990414,1988.4842450261,1988.4842450261,1985.1839990414,1981.311715502557
2023-05-05 16:55:00,1988.7622886753,1990.5819792236,1990.5819792236,1988.7622886753,1982.5477506653629
2023-05-05 17:00:00,1991.0627896753,1993.1549673496,1993.1549673496,1991.0627896753,1983.962046223261
2023-05-05 17:10:00,1993.3890220362,1990.3136306756,1994.0198882965,1990.3136306756,1984.8089241502396
2023-05-05 17:15:00,1990.6482805628,1990.9829585815,1990.9829585815,1990.6482805628,1985.6321287410742
2023-05-05 17:20:00,1991.2364554284,1991.2364554284,1991.2364554284,1991.2364554284,1986.3793722993844
2023-05-05 17:35:00,1991.4366187177,1990.336634647,1991.8303092126,1990.336634647,1986.9070072790664
2023-05-05 17:40:00,1990.1714107249,1994.7784719717,1994.7784719717,1989.2564699809,1987.956535904751
2023-05-05 17:45:00,1994.5593767525,1993.3316603936,1994.5593767525,1993.3316603936,1988.6732191699311
2023-05-05 18:00:00,1993.133764056,1992.9149952692,1993.133764056,1992.9149952692,1989.2387893165005
2023-05-05 18:05:00,1993.13395698,1993.3529547787,1993.3529547787,1993.13395698,1989.7873447114605
2023-05-05 18:25:00,1993.6033251902,1993.6033251902,1993.6033251902,1993.6033251902,1990.2961421086256
2023-05-05 18:30:00,1993.6033251902,1994.8646375042,1994.8646375042,1993.6033251902,1990.9052748280355
2023-05-05 18:35:00,1995.1808557283,1992.2019944993,1995.1808557283,1992.2019944993,1991.0781707842043
2023-05-05 18:40:00,1992.1001071138,1989.9803274231,1992.1001071138,1989.9803274231,1990.9317916693903
2023-05-05 18:45:00,1989.815983203,1982.507095758,1989.815983203,1982.507095758,1989.8084988812052
2023-05-05 18:50:00,1982.3275133793,1975.5331718078,1982.3275133793,1973.5641486887,1987.9051219380847
2023-05-05 18:55:00,1975.997428272,1980.2997093515,1980.2997093515,1975.997428272,1986.8910669265401
2023-05-05 19:10:00,1979.824406327,1977.7202869781,1979.824406327,1977.7202869781,1985.6682962667483
2023-05-05 19:20:00,1977.9970793971,1980.3572562074,1980.3572562074,1977.9970793971,1984.9601575921686
2023-05-05 19:35:00,1980.4808125718,1980.4808125718,1980.4808125718,1980.4808125718,1984.3629115894528
2023-05-05 19:40:00,1980.6537235503,1984.6384905979,1984.6384905979,1980.6537235503,1984.399655457246
2023-05-05 19:45:00,1984.9160028327,1985.0895750658,1985.0895750658,1984.9160028327,1984.4916447383866
2023-05-05 19:50:00,1985.3187269931,1987.6266964823,1987.6267699412,1985.3187269931,1984.9096516375753
2023-05-05 19:55:00,1987.8006852199,1990.5506389346,1990.5506389346,1987.8006852199,1985.6617832771785
2023-05-05 20:00:00,1990.9962475694,1987.8229642086,1992.0949984954,1987.8229642086,1985.9499407347014
2023-05-05 20:05:00,1988.0523154196,1988.0523154196,1988.0523154196,1988.0523154196,1986.2302573593547
2023-05-05 20:30:00,1988.2818340958,1993.0188624418,1993.0188624418,1988.2818340958,1987.1354047036807
2023-05-05 20:40:00,1993.0188624418,1992.7571063554,1993.0188624418,1992.7571063554,1987.88496492391
2023-05-05 20:45:00,1992.9548946014,1992.9548946014,1992.9548946014,1992.9548946014,1988.5609555475753
2023-05-05 20:50:00,1992.8401957602,1992.2690259214,1992.8401957602,1992.2690259214,1989.0553649307521
2023-05-05 20:55:00,1992.0074175376,1990.6686867106,1992.0074175376,1990.6686867106,1989.2704745013987
2023-05-05 21:00:00,1990.8408973701,1988.4632516207,1990.8408973701,1988.4632516207,1989.1628447839723
2023-05-05 21:05:00,1988.634846852,1989.1496769674,1989.1496769674,1988.634846852,1989.161089075096
2023-05-05 21:10:00,1989.3213018131,1989.3213018131,1989.3213018131,1989.3213018131,1989.1824507734964
2023-05-05 21:15:00,1989.3213018131,1991.2228182019,1991.2228182019,1989.3213018131,1989.4544997639503
2023-05-05 21:30:00,1991.0848898131,1990.5044074684,1991.0848898131,1990.5044074684,1989.594487457877
2023-05-05 21:35:00,1990.2768277425,1988.6260133077,1990.2768277425,1988.6260133077,1989.4653575711868
2023-05-05 21:40:00,1988.5674968738,1987.5228557142,1988.5674968738,1987.5228557142,1989.2063573235887
2023-05-05 21:45:00,1987.7613600355,1987.9334630862,1987.9334630862,1987.7613600355,1989.0366380919368
2023-05-05 22:05:00,1988.157968033,1988.157968033,1988.157968033,1988.157968033,1988.9194820840785
2023-05-05 22:15:00,1988.3300949326,1988.7276150255,1988.7276150255,1988.3300949326,1988.8938998096014
2023-05-05 22:35:00,1988.9165099035,1988.917408309,1988.917408309,1988.9165099035,1988.8970342761877
2023-05-05 22:40:00,1989.0874129221,1990.9252102092,1990.9252102092,1989.0874129221,1989.1674577339227
2023-05-05 23:05:00,1991.2537080069,1991.2537080069,1991.2537080069,1991.2537080069,1989.4456244369862
2023-05-05 23:15:00,1991.3838021886,1991.620717806,1991.620717806,1991.3838021886,1989.7356368861879
2023-05-05 23:20:00,1991.7895945427,1995.2646152491,1995.2646152491,1991.7895945427,1990.472834001243
2023-05-05 23:30:00,1995.2646152491,1995.3478860146,1995.3478860146,1995.2646152491,1991.1228409363573
2023-05-05 23:35:00,1995.983276667,1994.7311015613,1995.983276667,1994.7311015613,1991.6039423530165
2023-05-05 23:40:00,1994.6277783635,1994.5244631934,1994.6277783635,1994.5244631934,1991.9933451317343
2023-05-05 23:45:00,1994.4757138518,1994.2805960557,1994.4757138518,1994.2805960557,1992.2983119215965
2023-05-05 23:50:00,1994.1272438815,1993.9739093948,1994.1272438815,1993.9739093948,1992.5217249180237
2023-05-06 00:00:00,1994.1272438815,1994.6896216804,1994.6896216804,1994.1272438815,1992.810777819674
2023-05-06 00:10:00,1994.7519539482,1994.7519539482,1994.7519539482,1994.7519539482,1993.0696013034776
2023-05-06 00:15:00,1994.7519539482,1994.7519539482,1994.7519539482,1994.7519539482,1993.2939149894407
2023-05-06 00:20:00,1994.9209700814,2006.7113434975,2007.6143785876,1994.9209700814,1995.082905457182
2023-05-06 00:25:00,2006.5120246838,2000.4792578313,2006.9556321252,1999.9934512446,1995.8024191070645
2023-05-06 00:30:00,2000.612054436,2003.662027748,2003.6621251782,2000.612054436,1996.8503669258557
2023-05-06 00:35:00,2003.8918901779,2012.8517581496,2013.9876735985,2003.8918901779,1998.9838857556883
2023-05-06 00:40:00,2012.5934517999,2008.786100477,2012.5934517999,2008.3424263761,2000.2908477185301
2023-05-06 00:45:00,2008.5936290287,2004.9893180282,2008.5936290287,2004.9893180282,2000.9173104264862
2023-05-06 00:55:00,2004.8902559869,2004.2556938498,2004.8902559869,2004.2556938498,2001.3624282162614
2023-05-06 01:00:00,2004.0657879506,2002.0888694701,2004.0657879506,2002.0888694701,2001.4592870501067
2023-05-06 01:05:00,2001.9862049076,1993.6220297763,2001.9862049076,1993.6220297763,2000.4143194135993
2023-05-06 01:10:00,1993.471311763,1991.6805064124,1993.471311763,1991.6804269499,1999.2498110134393
2023-05-06 01:15:00,1991.8679778266,1990.3566542058,1992.1175324657,1990.3566542058,1998.0640567724208
2023-05-06 01:20:00,1990.1696021347,1986.7343090519,1990.1696021347,1986.4878851969,1996.5534237430181
2023-05-06 01:25:00,1986.9807787631,1987.3512338406,1987.3512338406,1986.9807787631,1995.3264650893623
2023-05-06 01:30:00,1987.478046363,1988.1704830841,1988.1704830841,1987.478046363,1994.3723341553273
2023-05-06 01:35:00,1988.2973826598,1989.0983471788,1989.0983471788,1988.2973826598,1993.6691358917903
2023-05-06 01:45:00,1989.0983471788,1985.5703108286,1989.0983471788,1985.5703108286,1992.5892925500316
2023-05-06 01:50:00,1985.4435474446,1985.3170637678,1985.4435474446,1985.3167961996,1991.619662045734
2023-05-06 01:55:00,1985.2058883451,1984.5643290966,1985.2058883451,1984.5643290966,1990.6789509858495
2023-05-06 02:00:00,1984.4532008371,1981.9372396112,1984.4532008371,1981.9372080969,1989.5133894692294
2023-05-06 02:05:00,1981.8770442421,1978.9034333817,1981.8770442421,1978.9034333817,1988.0987286575591
2023-05-06 02:10:00,1978.9040996689,1978.7770075798,1978.9040996689,1978.7770075798,1986.8558325138579
2023-05-06 02:15:00,1978.7770075798,1978.2532132569,1978.7770075798,1978.2532132569,1985.7088166129301
2023-05-06 02:20:00,1978.2532132569,1978.2532132569,1978.2532132569,1978.2532132569,1984.7147361654595
2023-05-06 02:25:00,1978.1026089416,1977.8014519013,1978.1026089416,1977.8014519013,1983.7929649302382
2023-05-06 02:30:00,1977.948514769,1978.3398242889,1978.3398242889,1977.948514769,1983.0658795113932
2023-05-06 02:40:00,1978.3398242889,1980.5099066828,1980.5099066828,1978.3398242889,1982.7250831342474
2023-05-06 03:00:00,1980.5099066828,1980.3022366645,1980.5099066828,1980.3022366645,1982.402036938281
2023-05-06 03:05:00,1980.1794453206,1980.0985759005,1980.1794453206,1980.0985759005,1982.0949087999104
2023-05-06 03:10:00,1979.9756566867,1977.0265015724,1979.9756566867,1977.0265015724,1981.4191211695759
2023-05-06 03:20:00,1977.0487001695,1977.0487001695,1977.0487001695,1977.0487001695,1980.8363983695658
2023-05-06 03:25:00,1977.0487001695,1974.3144816876,1977.0487001695,1974.3144282047,1979.966809478637
2023-05-06 03:30:00,1974.0326113843,1968.335823504,1974.0326113843,1967.7993342401,1978.4160113486855
2023-05-06 03:35:00,1968.5820635299,1969.363091381,1969.363091381,1968.5820635299,1977.2089553529943
2023-05-06 03:40:00,1969.5297742116,1969.5297742116,1969.5297742116,1969.5297742116,1976.1850645341417
2023-05-06 03:45:00,1969.641587268,1970.9389959965,1970.9389959965,1969.641587268,1975.4855887291228
